sampleid,x,y
8110,291,1
8111,739,1
8112,545,1
8113,517,1
8114,12,1
8115,810,1
8116,140,1
8117,685,1
8118,74,1
8119,933,1
8120,696,1
8121,120,1
8122,499,1
8123,863,1
8124,381,1
8125,709,1
8126,196,1
8127,362,1
8128,394,1
8129,634,1
8130,61,1
8131,300,1
8132,419,1
8133,776,1
8134,479,1
8135,487,1
8136,397,1
8137,705,1
8138,421,1
8139,524,1
8140,558,1
8141,943,1
8142,1006,0
8143,175,1
8144,991,1
8145,359,1
8146,490,1
8147,99,1
8148,732,1
8149,463,1
8150,3,1
8151,901,1
8152,705,1
8153,688,1
8154,694,1
8155,993,1
8156,855,1
8157,790,1
8158,772,1
8159,228,1
8160,637,1
8161,447,1
8162,728,1
8163,429,1
8164,4,1
8165,734,1
8166,143,1
8167,281,1
8168,76,1
8169,113,1
8170,880,1
8171,30,1
8172,760,1
8173,911,1
8174,494,1
8175,767,1
8176,657,1
8177,436,1
8178,285,1
8179,756,1
8180,479,1
8181,213,1
8182,844,1
8183,591,1
8184,727,1
8185,43,1
8186,463,1
8187,1000,1
8188,586,1
8189,610,1
8190,1001,0
8191,740,1
8192,417,1
8193,690,1
8194,995,1
8195,1017,0
8196,128,1
8197,296,1
8198,241,1
8199,109,1
8200,1011,0
8201,904,1
8202,713,1
8203,500,1
8204,64,1
8205,151,1
8206,298,1
8207,294,1
8208,120,1
8209,720,1
8210,633,1
8211,71,1
8212,736,1
8213,1006,0
8214,689,1
8215,929,1
8216,821,1
8217,986,1
8218,145,1
8219,488,1
8220,639,1
8221,263,1
8222,742,1
8223,385,1
8224,803,1
8225,563,1
8226,39,1
8227,192,1
8228,402,1
8229,187,1
8230,906,1
8231,705,1
8232,848,1
8233,896,1
8234,88,1
8235,683,1
8236,744,1
8237,268,1
8238,609,1
8239,85,1
8240,482,1
8241,847,1
8242,402,1
8243,351,1
8244,261,1
8245,471,1
8246,208,1
8247,164,1
8248,955,1
8249,45,1
8250,162,1
8251,480,1
8252,239,1
8253,825,1
8254,555,1
8255,331,1
8256,703,1
8257,594,1
8258,858,1
8259,640,1
8260,371,1
8261,322,1
8262,663,1
8263,784,1
8264,4,1
8265,477,1
8266,66,1
8267,316,1
8268,247,1
8269,150,1
8270,110,1
8271,958,1
8272,14,1
8273,581,1
8274,202,1
8275,182,1
8276,969,1
8277,911,1
8278,363,1
8279,630,1
8280,736,1
8281,573,1
8282,977,1
8283,173,1
8284,594,1
8285,25,1
8286,35,1
8287,931,1
8288,109,1
8289,531,1
8290,734,1
8291,753,1
8292,494,1
8293,950,1
8294,643,1
8295,667,1
8296,218,1
8297,139,1
8298,632,1
8299,453,1
8300,960,1
8301,942,1
8302,621,1
8303,35,1
8304,910,1
8305,253,1
8306,362,1
8307,206,1
8308,447,1
8309,173,1
8310,242,1
8311,646,1
8312,695,1
8313,210,1
8314,229,1
8315,692,1
8316,61,1
8317,951,1
8318,478,1
8319,562,1
8320,181,1
8321,1017,0
8322,937,1
8323,412,1
8324,326,1
8325,680,1
8326,711,1
8327,112,1
8328,471,1
8329,956,1
8330,198,1
8331,144,1
8332,951,1
8333,874,1
8334,615,1
8335,890,1
8336,816,1
8337,785,1
8338,138,1
8339,290,1
8340,524,1
8341,253,1
8342,79,1
8343,278,1
8344,918,1
8345,300,1
8346,861,1
8347,79,1
8348,430,1
8349,498,1
8350,56,1
8351,461,1
8352,98,1
8353,433,1
8354,7,1
8355,826,1
8356,889,1
8357,136,1
8358,355,1
8359,868,1
8360,984,1
8361,172,1
8362,31,1
8363,359,1
8364,964,1
8365,56,1
8366,190,1
8367,624,1
8368,411,1
8369,654,1
8370,690,1
8371,190,1
8372,7,1
8373,818,1
8374,939,1
8375,586,1
8376,518,1
8377,791,1
8378,60,1
8379,496,1
8380,283,1
8381,223,1
8382,799,1
8383,491,1
8384,774,1
8385,424,1
8386,860,1
8387,840,1
8388,295,1
8389,414,1
8390,306,1
8391,973,1
8392,399,1
8393,701,1
8394,25,1
8395,160,1
8396,8,1
8397,164,1
8398,508,1
8399,860,1
8400,694,1
8401,82,1
8402,174,1
8403,515,1
8404,171,1
8405,475,1
8406,244,1
8407,771,1
8408,664,1
8409,660,1
8410,262,1
8411,360,1
8412,41,1
8413,295,1
8414,1019,0
8415,724,1
8416,642,1
8417,75,1
8418,674,1
8419,693,1
8420,331,1
8421,59,1
8422,708,1
8423,531,1
8424,987,1
8425,562,1
8426,105,1
8427,867,1
8428,868,1
8429,152,1
8430,472,1
8431,812,1
8432,90,1
8433,865,1
8434,722,1
8435,629,1
8436,717,1
8437,243,1
8438,876,1
8439,207,1
8440,855,1
8441,403,1
8442,146,1
8443,20,1
8444,198,1
8445,459,1
8446,118,1
8447,1019,0
8448,4,1
8449,862,1
8450,837,1
8451,69,1
8452,25,1
8453,1009,0
8454,70,1
8455,442,1
8456,830,1
8457,752,1
8458,224,1
8459,55,1
8460,110,1
8461,291,1
8462,873,1
8463,450,1
8464,345,1
8465,465,1
8466,628,1
8467,572,1
8468,204,1
8469,935,1
8470,397,1
8471,51,1
8472,428,1
8473,84,1
8474,142,1
8475,951,1
8476,224,1
8477,844,1
8478,729,1
8479,768,1
8480,445,1
8481,749,1
8482,854,1
8483,605,1
8484,172,1
8485,218,1
8486,962,1
8487,763,1
8488,768,1
8489,771,1
8490,1010,0
8491,78,1
8492,968,1
8493,805,1
8494,101,1
8495,867,1
8496,957,1
8497,998,1
8498,102,1
8499,651,1
8500,83,1
8501,776,1
8502,442,1
8503,230,1
8504,225,1
8505,283,1
8506,644,1
8507,241,1
8508,118,1
8509,192,1
8510,936,1
8511,310,1
8512,127,1
8513,455,1
8514,829,1
8515,657,1
8516,856,1
8517,630,1
8518,286,1
8519,120,1
8520,809,1
8521,760,1
8522,129,1
8523,687,1
8524,890,1
8525,149,1
8526,464,1
8527,924,1
8528,45,1
8529,924,1
8530,117,1
8531,136,1
8532,332,1
8533,120,1
8534,651,1
8535,300,1
8536,734,1
8537,609,1
8538,150,1
8539,323,1
8540,446,1
8541,38,1
8542,293,1
8543,536,1
8544,694,1
8545,993,1
8546,413,1
8547,358,1
8548,380,1
8549,745,1
8550,265,1
8551,223,1
8552,735,1
8553,1023,0
8554,445,1
8555,760,1
8556,16,1
8557,593,1
8558,771,1
8559,799,1
8560,991,1
8561,750,1
8562,680,1
8563,104,1
8564,356,1
8565,221,1
8566,826,1
8567,119,1
8568,504,1
8569,600,1
8570,97,1
8571,638,1
8572,68,1
8573,507,1
8574,849,1
8575,882,1
8576,533,1
8577,406,1
8578,406,1
8579,574,1
8580,555,1
8581,550,1
8582,451,1
8583,513,1
8584,513,1
8585,1023,0
8586,274,1
8587,389,1
8588,761,1
8589,881,1
8590,502,1
8591,546,1
8592,719,1
8593,191,1
8594,23,1
8595,50,1
8596,384,1
8597,130,1
8598,105,1
8599,21,1
8600,922,1
8601,111,1
8602,745,1
8603,441,1
8604,768,1
8605,249,1
8606,1015,0
8607,402,1
8608,307,1
8609,736,1
8610,730,1
8611,642,1
8612,985,1
8613,687,1
8614,793,1
8615,95,1
8616,826,1
8617,746,1
8618,478,1
8619,121,1
8620,865,1
8621,340,1
8622,518,1
8623,336,1
8624,780,1
8625,706,1
8626,284,1
8627,292,1
8628,345,1
8629,1024,0
8630,769,1
8631,723,1
8632,792,1
8633,130,1
8634,702,1
8635,592,1
8636,86,1
8637,912,1
8638,646,1
8639,812,1
8640,221,1
8641,345,1
8642,593,1
8643,840,1
8644,276,1
8645,473,1
8646,711,1
8647,926,1
8648,495,1
8649,1009,0
8650,786,1
8651,522,1
8652,163,1
8653,565,1
8654,598,1
8655,826,1
8656,881,1
8657,537,1
8658,453,1
8659,35,1
8660,274,1
8661,547,1
8662,101,1
8663,926,1
8664,651,1
8665,949,1
8666,558,1
8667,551,1
8668,1024,0
8669,963,1
8670,951,1
8671,989,1
8672,610,1
8673,354,1
8674,26,1
8675,702,1
8676,294,1
8677,374,1
8678,706,1
8679,866,1
8680,966,1
8681,226,1
8682,658,1
8683,651,1
8684,933,1
8685,466,1
8686,719,1
8687,232,1
8688,858,1
8689,750,1
8690,895,1
8691,74,1
8692,184,1
8693,864,1
8694,953,1
8695,577,1
8696,802,1
8697,332,1
8698,435,1
8699,272,1
8700,847,1
8701,874,1
8702,186,1
8703,246,1
8704,437,1
8705,473,1
8706,914,1
8707,167,1
8708,386,1
8709,789,1
8710,918,1
8711,1009,0
8712,675,1
8713,558,1
8714,540,1
8715,525,1
8716,250,1
8717,38,1
8718,85,1
8719,839,1
8720,405,1
8721,452,1
8722,352,1
8723,337,1
8724,463,1
8725,139,1
8726,580,1
8727,165,1
8728,591,1
8729,628,1
8730,474,1
8731,17,1
8732,187,1
8733,420,1
8734,257,1
8735,683,1
8736,804,1
8737,450,1
8738,170,1
8739,242,1
8740,980,1
8741,118,1
8742,156,1
8743,1017,0
8744,58,1
8745,554,1
8746,368,1
8747,76,1
8748,422,1
8749,208,1
8750,527,1
8751,547,1
8752,500,1
8753,572,1
8754,205,1
8755,179,1
8756,460,1
8757,83,1
8758,954,1
8759,513,1
8760,987,1
8761,81,1
8762,555,1
8763,621,1
8764,184,1
8765,357,1
8766,324,1
8767,789,1
8768,383,1
8769,125,1
8770,341,1
8771,296,1
8772,558,1
8773,652,1
8774,833,1
8775,1019,0
8776,800,1
8777,922,1
8778,99,1
8779,31,1
8780,673,1
8781,789,1
8782,272,1
8783,569,1
8784,180,1
8785,640,1
8786,546,1
8787,1001,0
8788,888,1
8789,544,1
8790,162,1
8791,1010,0
8792,304,1
8793,434,1
8794,889,1
8795,769,1
8796,996,1
8797,79,1
8798,367,1
8799,1023,0
8800,996,1
8801,92,1
8802,438,1
8803,731,1
8804,934,1
8805,804,1
8806,682,1
8807,740,1
8808,880,1
8809,839,1
8810,401,1
8811,265,1
8812,527,1
8813,57,1
8814,459,1
8815,703,1
8816,76,1
8817,535,1
8818,470,1
8819,26,1
8820,202,1
8821,250,1
8822,343,1
8823,351,1
8824,711,1
8825,82,1
8826,597,1
8827,906,1
8828,99,1
8829,324,1
8830,673,1
8831,192,1
8832,174,1
8833,996,1
8834,17,1
8835,665,1
8836,234,1
8837,646,1
8838,96,1
8839,831,1
8840,806,1
8841,91,1
8842,975,1
8843,1018,0
8844,485,1
8845,694,1
8846,574,1
8847,104,1
8848,1022,0
8849,492,1
8850,334,1
8851,522,1
8852,346,1
8853,1008,0
8854,205,1
8855,342,1
8856,501,1
8857,590,1
8858,939,1
8859,623,1
8860,417,1
8861,945,1
8862,252,1
8863,546,1
8864,691,1
8865,391,1
8866,856,1
8867,547,1
8868,978,1
8869,414,1
8870,397,1
8871,91,1
8872,405,1
8873,884,1
8874,255,1
8875,419,1
8876,180,1
8877,23,1
8878,432,1
8879,409,1
8880,507,1
8881,337,1
8882,339,1
8883,603,1
8884,650,1
8885,511,1
8886,977,1
8887,276,1
8888,355,1
8889,74,1
8890,241,1
8891,691,1
8892,142,1
8893,484,1
8894,355,1
8895,24,1
8896,921,1
8897,250,1
8898,697,1
8899,247,1
8900,48,1
8901,416,1
8902,534,1
8903,1006,0
8904,464,1
8905,784,1
8906,438,1
8907,588,1
8908,404,1
8909,585,1
8910,14,1
8911,26,1
8912,145,1
8913,374,1
8914,703,1
8915,1021,0
8916,504,1
8917,610,1
8918,247,1
8919,957,1
8920,62,1
8921,318,1
8922,772,1
8923,738,1
8924,585,1
8925,708,1
8926,758,1
8927,49,1
8928,118,1
8929,371,1
8930,747,1
8931,759,1
8932,114,1
8933,865,1
8934,813,1
8935,691,1
8936,731,1
8937,355,1
8938,728,1
8939,952,1
8940,493,1
8941,86,1
8942,148,1
8943,113,1
8944,532,1
8945,864,1
8946,920,1
8947,301,1
8948,630,1
8949,252,1
8950,248,1
8951,152,1
8952,681,1
8953,785,1
8954,318,1
8955,638,1
8956,488,1
8957,617,1
8958,138,1
8959,562,1
8960,920,1
8961,645,1
8962,49,1
8963,113,1
8964,868,1
8965,1025,0
8966,95,1
8967,274,1
8968,24,1
8969,178,1
8970,401,1
8971,351,1
8972,544,1
8973,39,1
8974,896,1
8975,918,1
8976,368,1
8977,736,1
8978,124,1
8979,786,1
8980,786,1
8981,112,1
8982,884,1
8983,782,1
8984,875,1
8985,588,1
8986,335,1
8987,505,1
8988,121,1
8989,997,1
8990,438,1
8991,996,1
8992,860,1
8993,87,1
8994,323,1
8995,1010,0
8996,504,1
8997,301,1
8998,260,1
8999,249,1
9000,262,1
9001,227,1
9002,239,1
9003,776,1
9004,792,1
9005,115,1
9006,747,1
9007,679,1
9008,7,1
9009,86,1
9010,189,1
9011,237,1
9012,544,1
9013,1011,0
9014,767,1
9015,659,1
9016,652,1
9017,405,1
9018,35,1
9019,412,1
9020,950,1
9021,57,1
9022,78,1
9023,90,1
9024,440,1
9025,515,1
9026,71,1
9027,734,1
9028,150,1
9029,511,1
9030,557,1
9031,916,1
9032,1010,0
9033,436,1
9034,800,1
9035,381,1
9036,343,1
9037,785,1
9038,824,1
9039,799,1
9040,934,1
9041,764,1
9042,552,1
9043,884,1
9044,195,1
9045,7,1
9046,223,1
9047,192,1
9048,533,1
9049,601,1
9050,177,1
9051,661,1
9052,579,1
9053,689,1
9054,116,1
9055,486,1
9056,931,1
9057,314,1
9058,106,1
9059,691,1
9060,15,1
9061,755,1
9062,886,1
9063,627,1
9064,868,1
9065,622,1
9066,437,1
9067,970,1
9068,81,1
9069,162,1
9070,79,1
9071,496,1
9072,90,1
9073,661,1
9074,275,1
9075,421,1
9076,206,1
9077,217,1
9078,710,1
9079,839,1
9080,564,1
9081,912,1
9082,216,1
9083,59,1
9084,294,1
9085,83,1
9086,336,1
9087,58,1
9088,967,1
9089,147,1
9090,633,1
9091,618,1
9092,789,1
9093,547,1
9094,0,1
9095,739,1
9096,219,1
9097,622,1
9098,677,1
9099,1017,0
9100,462,1
9101,404,1
9102,559,1
9103,448,1
9104,315,1
9105,674,1
9106,524,1
9107,531,1
9108,11,1
9109,273,1
9110,400,1
9111,904,1
9112,238,1
9113,25,1
9114,85,1
9115,192,1
9116,82,1
9117,672,1
9118,197,1
9119,21,1
9120,629,1
9121,602,1
9122,807,1
9123,109,1
9124,200,1
9125,256,1
9126,454,1
9127,842,1
9128,761,1
9129,356,1
9130,300,1
9131,801,1
9132,712,1
9133,67,1
9134,210,1
9135,782,1
9136,1006,0
9137,84,1
9138,873,1
9139,1003,0
9140,916,1
9141,244,1
9142,842,1
9143,267,1
9144,677,1
9145,474,1
9146,153,1
9147,53,1
9148,984,1
9149,210,1
9150,240,1
9151,824,1
9152,678,1
9153,959,1
9154,568,1
9155,677,1
9156,907,1
9157,554,1
9158,726,1
9159,940,1
9160,790,1
9161,11,1
9162,887,1
9163,537,1
9164,3,1
9165,272,1
9166,244,1
9167,38,1
9168,236,1
9169,291,1
9170,959,1
9171,223,1
9172,376,1
9173,878,1
9174,213,1
9175,487,1
9176,510,1
9177,549,1
9178,362,1
9179,436,1
9180,488,1
9181,1002,0
9182,679,1
9183,654,1
9184,917,1
9185,462,1
9186,964,1
9187,27,1
9188,848,1
9189,44,1
9190,7,1
9191,368,1
9192,59,1
9193,772,1
9194,320,1
9195,602,1
9196,478,1
9197,217,1
9198,592,1
9199,667,1
9200,625,1
9201,336,1
9202,893,1
9203,839,1
9204,86,1
9205,882,1
9206,445,1
9207,29,1
9208,139,1
9209,86,1
9210,368,1
9211,608,1
9212,492,1
9213,408,1
9214,424,1
9215,558,1
9216,362,1
9217,817,1
9218,266,1
9219,650,1
9220,584,1
9221,685,1
9222,459,1
9223,742,1
9224,523,1
9225,640,1
9226,396,1
9227,89,1
9228,855,1
9229,580,1
9230,969,1
9231,13,1
9232,488,1
9233,768,1
9234,455,1
9235,233,1
9236,696,1
9237,351,1
9238,824,1
9239,712,1
9240,102,1
9241,724,1
9242,325,1
9243,466,1
9244,214,1
9245,72,1
9246,737,1
9247,56,1
9248,474,1
9249,93,1
9250,106,1
9251,198,1
9252,632,1
9253,711,1
9254,645,1
9255,87,1
9256,357,1
9257,818,1
9258,26,1
9259,297,1
9260,856,1
9261,904,1
9262,567,1
9263,186,1
9264,436,1
9265,747,1
9266,497,1
9267,772,1
9268,802,1
9269,32,1
9270,101,1
9271,958,1
9272,176,1
9273,214,1
9274,27,1
9275,311,1
9276,712,1
9277,290,1
9278,851,1
9279,736,1
9280,556,1
9281,600,1
9282,73,1
9283,553,1
9284,393,1
9285,907,1
9286,492,1
9287,1016,0
9288,391,1
9289,70,1
9290,75,1
9291,249,1
9292,290,1
9293,102,1
9294,239,1
9295,561,1
9296,683,1
9297,292,1
9298,721,1
9299,352,1
9300,450,1
9301,233,1
9302,859,1
9303,383,1
9304,358,1
9305,861,1
9306,313,1
9307,461,1
9308,340,1
9309,508,1
9310,237,1
9311,91,1
9312,548,1
9313,159,1
9314,254,1
9315,344,1
9316,536,1
9317,120,1
9318,300,1
9319,454,1
9320,498,1
9321,538,1
9322,194,1
9323,929,1
9324,754,1
9325,115,1
9326,768,1
9327,1021,0
9328,139,1
9329,157,1
9330,29,1
9331,286,1
9332,787,1
9333,692,1
9334,264,1
9335,483,1
9336,782,1
9337,454,1
9338,15,1
9339,758,1
9340,747,1
9341,219,1
9342,385,1
9343,481,1
9344,479,1
9345,336,1
9346,172,1
9347,593,1
9348,981,1
9349,216,1
9350,924,1
9351,414,1
9352,866,1
9353,257,1
9354,112,1
9355,954,1
9356,824,1
9357,429,1
9358,518,1
9359,864,1
9360,339,1
9361,201,1
9362,123,1
9363,454,1
9364,780,1
9365,990,1
9366,729,1
9367,355,1
9368,174,1
9369,5,1
9370,8,1
9371,174,1
9372,498,1
9373,174,1
9374,746,1
9375,877,1
9376,966,1
9377,317,1
9378,260,1
9379,968,1
9380,596,1
9381,626,1
9382,714,1
9383,355,1
9384,886,1
9385,535,1
9386,629,1
9387,754,1
9388,187,1
9389,959,1
9390,221,1
9391,873,1
9392,848,1
9393,811,1
9394,963,1
9395,733,1
9396,404,1
9397,316,1
9398,83,1
9399,547,1
9400,489,1
9401,274,1
9402,895,1
9403,929,1
9404,561,1
9405,708,1
9406,597,1
9407,599,1
9408,896,1
9409,336,1
9410,884,1
9411,91,1
9412,67,1
9413,391,1
9414,419,1
9415,410,1
9416,319,1
9417,964,1
9418,167,1
9419,766,1
9420,830,1
9421,1017,0
9422,820,1
9423,283,1
9424,431,1
9425,827,1
9426,285,1
9427,586,1
9428,233,1
9429,1019,0
9430,664,1
9431,700,1
9432,529,1
9433,119,1
9434,885,1
9435,819,1
9436,738,1
9437,128,1
9438,53,1
9439,729,1
9440,191,1
9441,11,1
9442,231,1
9443,941,1
9444,788,1
9445,532,1
9446,788,1
9447,959,1
9448,387,1
9449,259,1
9450,694,1
9451,677,1
9452,561,1
9453,956,1
9454,576,1
9455,836,1
9456,264,1
9457,792,1
9458,747,1
9459,921,1
9460,58,1
9461,445,1
9462,652,1
9463,694,1
9464,842,1
9465,917,1
9466,455,1
9467,632,1
9468,753,1
9469,933,1
9470,936,1
9471,99,1
9472,550,1
9473,452,1
9474,836,1
9475,827,1
9476,145,1
9477,699,1
9478,641,1
9479,313,1
9480,2,1
9481,1017,0
9482,446,1
9483,909,1
9484,615,1
9485,4,1
9486,578,1
9487,384,1
9488,603,1
9489,539,1
9490,125,1
9491,584,1
9492,631,1
9493,195,1
9494,878,1
9495,889,1
9496,637,1
9497,669,1
9498,291,1
9499,693,1
9500,411,1
9501,312,1
9502,834,1
9503,878,1
9504,183,1
9505,232,1
9506,492,1
9507,366,1
9508,227,1
9509,473,1
9510,100,1
9511,132,1
9512,637,1
9513,735,1
9514,245,1
9515,67,1
9516,306,1
9517,164,1
9518,924,1
9519,574,1
9520,727,1
9521,629,1
9522,929,1
9523,73,1
9524,934,1
9525,124,1
9526,647,1
9527,290,1
9528,803,1
9529,486,1
9530,749,1
9531,758,1
9532,483,1
9533,18,1
9534,348,1
9535,1020,0
9536,11,1
9537,400,1
9538,2,1
9539,447,1
9540,884,1
9541,382,1
9542,529,1
9543,590,1
9544,888,1
9545,484,1
9546,315,1
9547,105,1
9548,714,1
9549,22,1
9550,204,1
9551,435,1
9552,574,1
9553,176,1
9554,514,1
9555,127,1
9556,288,1
9557,248,1
9558,969,1
9559,357,1
9560,770,1
9561,49,1
9562,190,1
9563,111,1
9564,211,1
9565,312,1
9566,831,1
9567,336,1
9568,757,1
9569,250,1
9570,544,1
9571,38,1
9572,456,1
9573,869,1
9574,719,1
9575,363,1
9576,1015,0
9577,853,1
9578,408,1
9579,196,1
9580,306,1
9581,806,1
9582,703,1
9583,167,1
9584,917,1
9585,225,1
9586,677,1
9587,716,1
9588,500,1
9589,7,1
9590,282,1
9591,813,1
9592,435,1
9593,715,1
9594,264,1
9595,85,1
9596,841,1
9597,858,1
9598,638,1
9599,673,1
9600,831,1
9601,194,1
9602,806,1
9603,378,1
9604,642,1
9605,704,1
9606,445,1
9607,699,1
9608,341,1
9609,738,1
9610,9,1
9611,818,1
9612,613,1
9613,921,1
9614,117,1
9615,858,1
9616,975,1
9617,742,1
9618,754,1
9619,673,1
9620,173,1
9621,481,1
9622,885,1
9623,718,1
9624,474,1
9625,664,1
9626,113,1
9627,870,1
9628,32,1
9629,16,1
9630,933,1
9631,56,1
9632,626,1
9633,809,1
9634,117,1
9635,413,1
9636,607,1
9637,546,1
9638,140,1
9639,820,1
9640,440,1
9641,723,1
9642,622,1
9643,207,1
9644,87,1
9645,910,1
9646,100,1
9647,722,1
9648,217,1
9649,519,1
9650,419,1
9651,646,1
9652,850,1
9653,671,1
9654,272,1
9655,764,1
9656,172,1
9657,545,1
9658,499,1
9659,751,1
9660,894,1
9661,619,1
9662,117,1
9663,901,1
9664,161,1
9665,612,1
9666,396,1
9667,73,1
9668,176,1
9669,65,1
9670,176,1
9671,42,1
9672,516,1
9673,903,1
9674,493,1
9675,923,1
9676,965,1
9677,862,1
9678,951,1
9679,730,1
9680,706,1
9681,667,1
9682,189,1
9683,78,1
9684,109,1
9685,361,1
9686,427,1
9687,568,1
9688,969,1
9689,720,1
9690,798,1
9691,870,1
9692,758,1
9693,622,1
9694,583,1
9695,356,1
9696,798,1
9697,715,1
9698,208,1
9699,478,1
9700,547,1
9701,60,1
9702,280,1
9703,963,1
9704,82,1
9705,275,1
9706,1006,0
9707,176,1
9708,545,1
9709,221,1
9710,178,1
9711,582,1
9712,220,1
9713,817,1
9714,69,1
9715,259,1
9716,71,1
9717,459,1
9718,571,1
9719,299,1
9720,336,1
9721,446,1
9722,789,1
9723,67,1
9724,857,1
9725,786,1
9726,548,1
9727,807,1
9728,35,1
9729,350,1
9730,530,1
9731,876,1
9732,617,1
9733,566,1
9734,87,1
9735,407,1
9736,722,1
9737,779,1
9738,743,1
9739,47,1
9740,242,1
9741,862,1
9742,155,1
9743,202,1
9744,691,1
9745,764,1
9746,280,1
9747,972,1
9748,592,1
9749,443,1
9750,233,1
9751,405,1
9752,906,1
9753,674,1
9754,86,1
9755,815,1
9756,787,1
9757,904,1
9758,510,1
9759,941,1
9760,381,1
9761,944,1
9762,177,1
9763,468,1
9764,33,1
9765,656,1
9766,6,1
9767,406,1
9768,506,1
9769,48,1
9770,74,1
9771,715,1
9772,173,1
9773,52,1
9774,801,1
9775,341,1
9776,790,1
9777,487,1
9778,70,1
9779,741,1
9780,716,1
9781,158,1
9782,197,1
9783,324,1
9784,781,1
9785,987,1
9786,677,1
9787,122,1
9788,307,1
9789,617,1
9790,803,1
9791,859,1
9792,694,1
9793,259,1
9794,460,1
9795,168,1
9796,118,1
9797,1012,0
9798,251,1
9799,789,1
9800,436,1
9801,314,1
9802,717,1
9803,261,1
9804,687,1
9805,724,1
9806,801,1
9807,897,1
9808,360,1
9809,463,1
9810,281,1
9811,676,1
9812,833,1
9813,236,1
9814,572,1
9815,1000,1
9816,520,1
9817,323,1
9818,911,1
9819,97,1
9820,962,1
9821,779,1
9822,273,1
9823,644,1
9824,645,1
9825,246,1
9826,950,1
9827,445,1
9828,923,1
9829,189,1
9830,982,1
9831,545,1
9832,508,1
9833,724,1
9834,188,1
9835,977,1
9836,0,1
9837,1012,0
9838,723,1
9839,951,1
9840,506,1
9841,653,1
9842,51,1
9843,84,1
9844,160,1
9845,205,1
9846,101,1
9847,163,1
9848,171,1
9849,875,1
9850,459,1
9851,751,1
9852,823,1
9853,359,1
9854,593,1
9855,678,1
9856,334,1
9857,652,1
9858,1023,0
9859,474,1
9860,204,1
9861,952,1
9862,965,1
9863,895,1
9864,962,1
9865,99,1
9866,1002,0
9867,683,1
9868,745,1
9869,83,1
9870,831,1
9871,918,1
9872,198,1
9873,743,1
9874,932,1
9875,165,1
9876,243,1
9877,804,1
9878,585,1
9879,498,1
9880,62,1
9881,247,1
9882,163,1
9883,631,1
9884,666,1
9885,285,1
9886,400,1
9887,274,1
9888,381,1
9889,822,1
9890,704,1
9891,126,1
9892,824,1
9893,555,1
9894,595,1
9895,666,1
9896,789,1
9897,339,1
9898,6,1
9899,225,1
9900,945,1
9901,679,1
9902,697,1
9903,735,1
9904,655,1
9905,1013,0
9906,397,1
9907,132,1
9908,590,1
9909,603,1
9910,86,1
9911,408,1
9912,607,1
9913,488,1
9914,203,1
9915,1008,0
9916,222,1
9917,410,1
9918,779,1
9919,788,1
9920,1007,0
9921,308,1
9922,154,1
9923,806,1
9924,853,1
9925,359,1
9926,407,1
9927,948,1
9928,355,1
9929,690,1
9930,351,1
9931,910,1
9932,868,1
9933,411,1
9934,583,1
9935,734,1
9936,244,1
9937,17,1
9938,900,1
9939,323,1
9940,159,1
9941,131,1
9942,215,1
9943,470,1
9944,581,1
9945,943,1
9946,584,1
9947,717,1
9948,125,1
9949,923,1
9950,672,1
9951,98,1
9952,481,1
9953,896,1
9954,119,1
9955,9,1
9956,415,1
9957,0,1
9958,485,1
9959,876,1
9960,987,1
9961,1007,0
9962,848,1
9963,900,1
9964,582,1
9965,780,1
9966,523,1
9967,930,1
9968,231,1
9969,494,1
9970,937,1
9971,507,1
9972,931,1
9973,500,1
9974,334,1
9975,163,1
9976,849,1
9977,695,1
9978,364,1
9979,424,1
9980,301,1
9981,934,1
9982,310,1
9983,831,1
9984,631,1
9985,616,1
9986,909,1
9987,159,1
9988,636,1
9989,728,1
9990,522,1
9991,67,1
9992,601,1
9993,253,1
9994,458,1
9995,1016,0
9996,585,1
9997,331,1
9998,961,1
9999,478,1
10000,867,1
10001,222,1
10002,1007,0
10003,862,1
10004,896,1
10005,678,1
10006,77,1
10007,955,1
10008,686,1
10009,228,1
10010,726,1
10011,246,1
10012,295,1
10013,206,1
10014,0,1
10015,743,1
10016,314,1
10017,695,1
10018,154,1
10019,156,1
10020,506,1
10021,38,1
10022,27,1
10023,86,1
10024,449,1
10025,927,1
10026,22,1
10027,696,1
10028,695,1
10029,472,1
10030,201,1
10031,409,1
10032,255,1
10033,682,1
10034,723,1
10035,718,1
10036,545,1
10037,87,1
10038,684,1
10039,760,1
10040,827,1
10041,26,1
10042,21,1
10043,423,1
10044,518,1
10045,324,1
10046,351,1
10047,47,1
10048,837,1
10049,921,1
10050,256,1
10051,528,1
10052,54,1
10053,808,1
10054,291,1
10055,115,1
10056,551,1
10057,81,1
10058,944,1
10059,955,1
10060,496,1
10061,1015,0
10062,459,1
10063,50,1
10064,877,1
10065,77,1
10066,853,1
10067,218,1
10068,229,1
10069,88,1
10070,568,1
10071,513,1
10072,774,1
10073,742,1
10074,169,1
10075,285,1
10076,316,1
10077,457,1
10078,683,1
10079,545,1
10080,408,1
10081,807,1
10082,817,1
10083,136,1
10084,975,1
10085,949,1
10086,266,1
10087,822,1
10088,75,1
10089,865,1
10090,970,1
10091,878,1
10092,844,1
10093,58,1
10094,654,1
10095,272,1
10096,631,1
10097,736,1
10098,529,1
10099,138,1
